Time,Open,High,Low,Close,Volume,Complete
2018-08-29 21:00:00+00:00,1.29144,1.30006,1.29032,1.29807,83153,True
2018-08-30 21:00:00+00:00,1.29843,1.30892,1.29682,1.30429,102239,True
2018-09-02 21:00:00+00:00,1.30803,1.31034,1.30444,1.30939,48291,True
2018-09-03 21:00:00+00:00,1.30944,1.32078,1.30894,1.31886,75364,True
2018-09-04 21:00:00+00:00,1.31814,1.32068,1.31576,1.31782,91969,True
2018-09-05 21:00:00+00:00,1.31775,1.32269,1.31279,1.31444,89362,True
2018-09-06 21:00:00+00:00,1.31394,1.3191,1.31088,1.316,97269,True
2018-09-09 21:00:00+00:00,1.31637,1.31978,1.31519,1.3164,51853,True
2018-09-10 21:00:00+00:00,1.3158,1.31746,1.30416,1.30673,71502,True
2018-09-11 21:00:00+00:00,1.30652,1.30788,1.29802,1.3002,86333,True
2018-09-12 21:00:00+00:00,1.29947,1.30256,1.29759,1.29968,72082,True
2018-09-13 21:00:00+00:00,1.3,1.30548,1.29836,1.30326,69212,True
2018-09-16 21:00:00+00:00,1.30391,1.30491,1.30028,1.30414,48093,True
2018-09-17 21:00:00+00:00,1.3038,1.30651,1.29725,1.29768,82721,True
2018-09-18 21:00:00+00:00,1.29818,1.30173,1.28998,1.29179,75642,True
2018-09-19 21:00:00+00:00,1.2922,1.29355,1.28849,1.2906,86977,True
2018-09-20 21:00:00+00:00,1.29086,1.29436,1.28856,1.29184,76048,True
2018-09-23 21:00:00+00:00,1.29296,1.29566,1.29096,1.29547,53122,True
2018-09-24 21:00:00+00:00,1.29563,1.2973,1.29358,1.29534,51991,True
2018-09-25 21:00:00+00:00,1.29548,1.30252,1.29449,1.30188,71565,True
2018-09-26 21:00:00+00:00,1.3019,1.30822,1.30124,1.30421,69150,True
2018-09-27 21:00:00+00:00,1.3044,1.30501,1.29051,1.29112,61782,True
2018-09-30 21:00:00+00:00,1.285,1.28907,1.27822,1.28131,73223,True
2018-10-01 21:00:00+00:00,1.28096,1.28414,1.27994,1.2823,55768,True
2018-10-02 21:00:00+00:00,1.28278,1.28842,1.28074,1.28679,68809,True
2018-10-03 21:00:00+00:00,1.28663,1.29382,1.28576,1.2924,69944,True
2018-10-04 21:00:00+00:00,1.29214,1.29558,1.28854,1.29385,71485,True
2018-10-07 21:00:00+00:00,1.29492,1.30102,1.29355,1.29624,55308,True
2018-10-08 21:00:00+00:00,1.29635,1.30034,1.29353,1.29496,84082,True
2018-10-09 21:00:00+00:00,1.29468,1.30703,1.29272,1.30689,73798,True
2018-10-10 21:00:00+00:00,1.30628,1.30717,1.30154,1.30352,117282,True
2018-10-11 21:00:00+00:00,1.30314,1.3053,1.30024,1.30207,83321,True
2018-10-14 21:00:00+00:00,1.30221,1.30518,1.29557,1.29894,82956,True
2018-10-15 21:00:00+00:00,1.29935,1.29994,1.29162,1.29336,62275,True
2018-10-16 21:00:00+00:00,1.29359,1.30266,1.29327,1.3025,77553,True
2018-10-17 21:00:00+00:00,1.302,1.30892,1.30184,1.30859,79465,True
2018-10-18 21:00:00+00:00,1.30842,1.31328,1.30276,1.30997,86876,True
2018-10-21 21:00:00+00:00,1.30923,1.31262,1.30796,1.31006,77597,True
2018-10-22 21:00:00+00:00,1.31018,1.31228,1.30758,1.30855,82735,True
2018-10-23 21:00:00+00:00,1.30853,1.31012,1.2969,1.30569,109244,True
2018-10-24 21:00:00+00:00,1.30557,1.30989,1.30149,1.30725,96571,True
2018-10-25 21:00:00+00:00,1.30694,1.31604,1.30694,1.31069,115119,True
2018-10-28 21:00:00+00:00,1.30958,1.31497,1.30822,1.3135,86346,True
2018-10-29 21:00:00+00:00,1.31327,1.31472,1.3101,1.31112,84000,True
2018-10-30 21:00:00+00:00,1.31078,1.31706,1.31064,1.31578,80604,True
2018-10-31 21:00:00+00:00,1.31556,1.31694,1.30685,1.30865,89987,True
2018-11-01 21:00:00+00:00,1.30846,1.31197,1.3049,1.31075,101239,True
2018-11-04 22:00:00+00:00,1.30903,1.31156,1.30708,1.31112,81996,True
2018-11-05 22:00:00+00:00,1.31124,1.31442,1.31015,1.3124,65546,True
2018-11-06 22:00:00+00:00,1.3122,1.31592,1.30564,1.31129,112342,True
2018-11-07 22:00:00+00:00,1.31158,1.31832,1.30874,1.31557,108142,True
2018-11-08 22:00:00+00:00,1.31571,1.3234,1.31404,1.32079,101686,True
2018-11-11 22:00:00+00:00,1.3203,1.325,1.31826,1.3249,94657,True
2018-11-12 22:00:00+00:00,1.32452,1.32638,1.3215,1.3238,107401,True
2018-11-13 22:00:00+00:00,1.32342,1.32644,1.32074,1.3243,116567,True
2018-11-14 22:00:00+00:00,1.32411,1.32497,1.31558,1.31769,117615,True
2018-11-15 22:00:00+00:00,1.31823,1.3187,1.31269,1.31463,95993,True
2018-11-18 22:00:00+00:00,1.31527,1.32024,1.31412,1.31701,70783,True
2018-11-19 22:00:00+00:00,1.31696,1.33186,1.31559,1.3307,101906,True
2018-11-20 22:00:00+00:00,1.32987,1.3318,1.32279,1.32308,79412,True
2018-11-21 22:00:00+00:00,1.32336,1.32454,1.31818,1.31922,67744,True
2018-11-22 22:00:00+00:00,1.3195,1.32584,1.31849,1.32393,106430,True
2018-11-25 22:00:00+00:00,1.32226,1.32612,1.31866,1.32509,75207,True
2018-11-26 22:00:00+00:00,1.32558,1.33287,1.32351,1.32976,86093,True
2018-11-27 22:00:00+00:00,1.32948,1.33599,1.3242,1.3275,100350,True
2018-11-28 22:00:00+00:00,1.32731,1.33129,1.32533,1.32814,98786,True
2018-11-29 22:00:00+00:00,1.32857,1.33338,1.32725,1.32889,96588,True
2018-12-02 22:00:00+00:00,1.3235,1.32678,1.316,1.3197,102781,True
2018-12-03 22:00:00+00:00,1.32008,1.32674,1.31644,1.32642,114149,True
2018-12-04 22:00:00+00:00,1.32604,1.33992,1.32525,1.33544,85663,True
2018-12-05 22:00:00+00:00,1.33578,1.34452,1.33538,1.33804,126311,True
2018-12-06 22:00:00+00:00,1.338,1.34004,1.32538,1.33205,116440,True
2018-12-07 22:00:00+00:00,1.332,1.332,1.332,1.332,1,True
2018-12-09 22:00:00+00:00,1.33378,1.34168,1.32926,1.33972,98706,True
2018-12-10 22:00:00+00:00,1.3402,1.34246,1.33781,1.33892,88741,True
2018-12-11 22:00:00+00:00,1.33916,1.33992,1.33218,1.33502,88306,True
2018-12-12 22:00:00+00:00,1.33498,1.33846,1.33382,1.33566,81456,True
2018-12-13 22:00:00+00:00,1.33518,1.34018,1.33472,1.33828,79511,True
2018-12-16 22:00:00+00:00,1.33854,1.34209,1.33728,1.34082,89225,True
2018-12-17 22:00:00+00:00,1.34086,1.34972,1.33912,1.3467,99280,True
2018-12-18 22:00:00+00:00,1.34658,1.35081,1.34158,1.34806,118287,True
2018-12-19 22:00:00+00:00,1.34864,1.35302,1.34463,1.35066,122395,True
2018-12-20 22:00:00+00:00,1.3509,1.3604,1.34936,1.36035,126793,True
2018-12-23 22:00:00+00:00,1.3599,1.36176,1.35656,1.36022,100336,True
2018-12-25 22:00:00+00:00,1.36022,1.36191,1.35672,1.35746,71287,True
2018-12-26 22:00:00+00:00,1.35724,1.3661,1.35662,1.36192,124837,True
2018-12-27 22:00:00+00:00,1.36164,1.36616,1.3595,1.36366,104537,True
2018-12-28 22:00:00+00:00,1.36407,1.36407,1.36407,1.36407,1,True
2018-12-30 22:00:00+00:00,1.36398,1.36654,1.3609,1.36404,82001,True
2019-01-01 22:00:00+00:00,1.36404,1.3663,1.35692,1.35846,110521,True
2019-01-02 22:00:00+00:00,1.35864,1.36561,1.3469,1.3487,148444,True
2019-01-03 22:00:00+00:00,1.34894,1.34978,1.33726,1.33728,110645,True
2019-01-04 22:00:00+00:00,1.33723,1.33766,1.33723,1.33766,2,True
2019-01-06 22:00:00+00:00,1.33781,1.33906,1.32786,1.33,73293,True
2019-01-07 22:00:00+00:00,1.32978,1.33236,1.32674,1.32746,69507,True
2019-01-08 22:00:00+00:00,1.32772,1.32798,1.31794,1.3209,113213,True
2019-01-09 22:00:00+00:00,1.32112,1.32595,1.32016,1.32346,71398,True
2019-01-10 22:00:00+00:00,1.32332,1.32794,1.31832,1.32652,73629,True
2019-01-13 22:00:00+00:00,1.32635,1.32983,1.3253,1.32824,62453,True
2019-01-14 22:00:00+00:00,1.32848,1.32946,1.3226,1.32666,81990,True
2019-01-15 22:00:00+00:00,1.32706,1.32846,1.3235,1.32556,69465,True
2019-01-16 22:00:00+00:00,1.32574,1.33193,1.32484,1.32778,82991,True
2019-01-17 22:00:00+00:00,1.32798,1.32841,1.32312,1.32658,71408,True
2019-01-20 22:00:00+00:00,1.32688,1.3318,1.32514,1.32972,73550,True
2019-01-21 22:00:00+00:00,1.3295,1.3358,1.3293,1.33556,62307,True
2019-01-22 22:00:00+00:00,1.33534,1.33715,1.33049,1.33444,63295,True
2019-01-23 22:00:00+00:00,1.3346,1.33748,1.333,1.33554,75504,True
2019-01-24 22:00:00+00:00,1.33462,1.33622,1.32143,1.32159,69043,True
2019-01-25 22:00:00+00:00,1.322,1.322,1.322,1.322,1,True
2019-01-27 22:00:00+00:00,1.32188,1.32861,1.32029,1.32608,52897,True
2019-01-28 22:00:00+00:00,1.32622,1.32854,1.32414,1.32706,69658,True
2019-01-29 22:00:00+00:00,1.32742,1.32811,1.31188,1.31498,55384,True
2019-01-30 22:00:00+00:00,1.31508,1.31652,1.31204,1.31256,23603,True
2019-01-31 22:00:00+00:00,1.31242,1.31574,1.30688,1.31007,22477,True
2019-02-03 22:00:00+00:00,1.30975,1.31476,1.30858,1.31108,15001,True
2019-02-04 22:00:00+00:00,1.31132,1.31534,1.31023,1.3126,14279,True
2019-02-05 22:00:00+00:00,1.31286,1.32154,1.31249,1.32124,17828,True
2019-02-06 22:00:00+00:00,1.3213,1.33173,1.32066,1.33084,17828,True
2019-02-07 22:00:00+00:00,1.33024,1.33293,1.32325,1.32768,20922,True
2019-02-10 22:00:00+00:00,1.32702,1.33192,1.32618,1.33012,15778,True
2019-02-11 22:00:00+00:00,1.32972,1.33145,1.32333,1.32358,17117,True
2019-02-12 22:00:00+00:00,1.32394,1.32594,1.31964,1.32558,15991,True
2019-02-13 22:00:00+00:00,1.32542,1.33402,1.32291,1.32956,21744,True
2019-02-14 22:00:00+00:00,1.32932,1.33132,1.32452,1.32464,17271,True
2019-02-17 22:00:00+00:00,1.32547,1.32557,1.32255,1.32406,9424,True
2019-02-18 22:00:00+00:00,1.32402,1.32815,1.32056,1.32122,17235,True
2019-02-19 22:00:00+00:00,1.32138,1.32166,1.31503,1.31768,19208,True
2019-02-20 22:00:00+00:00,1.3176,1.32344,1.31629,1.32334,25590,True
2019-02-21 22:00:00+00:00,1.32296,1.32423,1.31338,1.31374,20038,True
2019-02-24 22:00:00+00:00,1.31348,1.31973,1.3113,1.31874,18926,True
2019-02-25 22:00:00+00:00,1.31908,1.32358,1.31554,1.31694,17698,True
2019-02-26 22:00:00+00:00,1.31676,1.31765,1.31182,1.3156,47824,True
2019-02-27 22:00:00+00:00,1.31554,1.32074,1.31402,1.31746,22067,True
2019-02-28 22:00:00+00:00,1.31696,1.33068,1.31302,1.32979,24669,True
2019-03-03 22:00:00+00:00,1.32776,1.33378,1.32753,1.33034,18406,True
2019-03-04 22:00:00+00:00,1.33042,1.33604,1.33036,1.33518,18421,True
2019-03-05 22:00:00+00:00,1.33524,1.34575,1.33496,1.34414,24336,True
2019-03-06 22:00:00+00:00,1.34421,1.34676,1.34138,1.3456,24719,True
2019-03-07 22:00:00+00:00,1.34496,1.34666,1.33904,1.34168,24325,True
2019-03-10 21:00:00+00:00,1.34166,1.34398,1.33926,1.33938,15878,True
2019-03-11 21:00:00+00:00,1.33944,1.34173,1.33526,1.33538,17122,True
2019-03-12 21:00:00+00:00,1.3356,1.33712,1.32909,1.33002,17265,True
2019-03-13 21:00:00+00:00,1.33018,1.33474,1.32873,1.33346,16760,True
2019-03-14 21:00:00+00:00,1.3334,1.33713,1.32895,1.3337,17372,True
2019-03-17 21:00:00+00:00,1.33335,1.33656,1.33018,1.33358,14707,True
2019-03-18 21:00:00+00:00,1.33362,1.33446,1.32506,1.33248,19212,True
2019-03-19 21:00:00+00:00,1.33224,1.33476,1.32577,1.33054,21213,True
2019-03-20 21:00:00+00:00,1.3305,1.34,1.32756,1.3367,24683,True
2019-03-21 21:00:00+00:00,1.33616,1.34298,1.33522,1.34291,32746,True
2019-03-22 21:00:00+00:00,1.34297,1.34309,1.34297,1.34309,3,True
2019-03-24 21:00:00+00:00,1.34269,1.34446,1.33996,1.34022,22320,True
2019-03-25 21:00:00+00:00,1.34026,1.34162,1.33723,1.33808,19111,True
2019-03-26 21:00:00+00:00,1.33824,1.344,1.33773,1.34124,24341,True
2019-03-27 21:00:00+00:00,1.34118,1.3451,1.33964,1.34408,24995,True
2019-03-28 21:00:00+00:00,1.34398,1.34426,1.33417,1.33504,21929,True
2019-03-31 21:00:00+00:00,1.33498,1.33706,1.32982,1.3308,20723,True
2019-04-01 21:00:00+00:00,1.33074,1.3374,1.33046,1.3337,17516,True
2019-04-02 21:00:00+00:00,1.3338,1.33534,1.32966,1.33454,17598,True
2019-04-03 21:00:00+00:00,1.3345,1.33728,1.3338,1.33594,14411,True
