Time,Open,High,Low,Close,Volume,Complete
2019-03-10 21:00:00+00:00,0.67912,0.6836,0.67904,0.68313,7937,True
2019-03-11 21:00:00+00:00,0.68316,0.6873,0.68272,0.68608,8463,True
2019-03-12 21:00:00+00:00,0.68606,0.68618,0.68292,0.68579,8651,True
2019-03-13 21:00:00+00:00,0.68582,0.68652,0.68088,0.68254,8954,True
2019-03-14 21:00:00+00:00,0.68264,0.68588,0.68234,0.6846,8463,True
2019-03-17 21:00:00+00:00,0.68484,0.68742,0.68399,0.68531,7662,True
2019-03-18 21:00:00+00:00,0.68534,0.68712,0.6841,0.68548,7852,True
2019-03-19 21:00:00+00:00,0.68544,0.6918,0.6828,0.68824,11690,True
2019-03-20 21:00:00+00:00,0.68836,0.69387,0.68573,0.68766,15235,True
2019-03-21 21:00:00+00:00,0.68791,0.68976,0.68656,0.68779,14728,True
2019-03-24 21:00:00+00:00,0.68716,0.69186,0.68716,0.69085,12922,True
2019-03-25 21:00:00+00:00,0.69089,0.69246,0.68945,0.69069,12206,True
2019-03-26 21:00:00+00:00,0.69074,0.69147,0.6787,0.67972,20380,True
2019-03-27 21:00:00+00:00,0.67953,0.68284,0.67752,0.67761,16795,True
2019-03-28 21:00:00+00:00,0.67778,0.68235,0.67746,0.68049,13386,True
2019-03-31 21:00:00+00:00,0.68239,0.68374,0.68038,0.68064,12088,True
2019-04-01 21:00:00+00:00,0.67946,0.67987,0.67388,0.67576,12651,True
2019-04-02 21:00:00+00:00,0.67571,0.67998,0.67438,0.67788,11028,True
2019-04-03 21:00:00+00:00,0.67786,0.67996,0.67484,0.67538,9058,True
2019-04-04 21:00:00+00:00,0.67534,0.67655,0.67186,0.67319,10206,True
2019-04-07 21:00:00+00:00,0.67329,0.67536,0.67224,0.67418,7266,True
2019-04-08 21:00:00+00:00,0.6741,0.67584,0.67368,0.6744,8064,True
2019-04-09 21:00:00+00:00,0.67435,0.67739,0.67381,0.67652,10688,True
2019-04-10 21:00:00+00:00,0.67672,0.67713,0.67228,0.6728,9146,True
2019-04-11 21:00:00+00:00,0.67296,0.67816,0.67138,0.67629,10234,True
2019-04-14 21:00:00+00:00,0.67628,0.67828,0.67507,0.67633,8201,True
2019-04-15 21:00:00+00:00,0.67639,0.67695,0.67412,0.67636,10345,True
2019-04-16 21:00:00+00:00,0.67656,0.6776,0.66672,0.67274,13333,True
2019-04-17 21:00:00+00:00,0.6727,0.673,0.6673,0.66831,8982,True
2019-04-18 21:00:00+00:00,0.6684,0.66943,0.668,0.66857,1835,True
2019-04-21 21:00:00+00:00,0.66836,0.669,0.6673,0.66795,4047,True
2019-04-22 21:00:00+00:00,0.66806,0.6685,0.66296,0.66576,6266,True
2019-04-23 21:00:00+00:00,0.66573,0.66576,0.65821,0.6592,11453,True
