Time,Open,High,Low,Close,Volume,Complete
2018-07-08 21:00:00+00:00,0.9899,0.99304,0.98578,0.99137,22328,True
2018-07-09 21:00:00+00:00,0.99182,0.9962,0.99104,0.99182,25114,True
2018-07-10 21:00:00+00:00,0.99209,0.9966,0.99057,0.9959,33021,True
2018-07-11 21:00:00+00:00,0.9959,1.00272,0.99474,1.00226,33799,True
2018-07-12 21:00:00+00:00,1.00226,1.00678,1.00146,1.00146,30238,True
2018-07-15 21:00:00+00:00,1.00182,1.00252,0.99628,0.99671,19849,True
2018-07-16 21:00:00+00:00,0.9966,1.00024,0.99274,1.00011,25335,True
2018-07-17 21:00:00+00:00,1.00022,1.00353,0.99828,0.99906,24333,True
2018-07-18 21:00:00+00:00,0.99906,1.00433,0.99591,0.9994,39389,True
2018-07-19 21:00:00+00:00,0.99946,1.00106,0.99154,0.9929,39854,True
2018-07-22 21:00:00+00:00,0.99202,0.99424,0.9901,0.99266,23539,True
2018-07-23 21:00:00+00:00,0.9933,0.9954,0.9922,0.9936,41082,True
2018-07-24 21:00:00+00:00,0.99352,0.99493,0.99074,0.99169,31942,True
2018-07-25 21:00:00+00:00,0.99169,0.99496,0.99031,0.99424,32373,True
2018-07-26 21:00:00+00:00,0.99442,0.99782,0.99312,0.9944,24594,True
2018-07-29 21:00:00+00:00,0.99454,0.99565,0.98778,0.98836,13337,True
2018-07-30 21:00:00+00:00,0.98808,0.9909,0.98676,0.99027,20970,True
2018-07-31 21:00:00+00:00,0.99027,0.99347,0.9898,0.99216,22344,True
2018-08-01 21:00:00+00:00,0.99229,0.99566,0.9912,0.99526,18827,True
2018-08-02 21:00:00+00:00,0.99492,0.99659,0.99207,0.99402,20799,True
2018-08-05 21:00:00+00:00,0.99386,0.99852,0.99348,0.99676,11956,True
2018-08-06 21:00:00+00:00,0.99612,0.99723,0.99307,0.99574,14750,True
2018-08-07 21:00:00+00:00,0.99574,0.99708,0.9928,0.9934,14468,True
2018-08-08 21:00:00+00:00,0.99341,0.99513,0.98946,0.99355,28360,True
2018-08-09 21:00:00+00:00,0.99355,0.99754,0.99284,0.99512,37664,True
2018-08-12 21:00:00+00:00,0.99446,0.99543,0.99216,0.99316,27567,True
2018-08-13 21:00:00+00:00,0.9939,0.99509,0.99012,0.99412,18023,True
2018-08-14 21:00:00+00:00,0.99431,0.99829,0.99264,0.9936,19127,True
2018-08-15 21:00:00+00:00,0.99395,0.9975,0.99161,0.99681,21708,True
2018-08-16 21:00:00+00:00,0.9968,0.99776,0.99326,0.9958,20593,True
2018-08-19 21:00:00+00:00,0.99572,0.99686,0.99104,0.99126,15010,True
2018-08-20 21:00:00+00:00,0.99171,0.99228,0.98427,0.98532,20884,True
2018-08-21 21:00:00+00:00,0.98574,0.98583,0.98082,0.98322,18733,True
2018-08-22 21:00:00+00:00,0.9828,0.98663,0.98221,0.9863,17476,True
2018-08-23 21:00:00+00:00,0.9863,0.98652,0.98108,0.98364,22695,True
2018-08-26 21:00:00+00:00,0.98378,0.98458,0.97874,0.97994,15538,True
2018-08-27 21:00:00+00:00,0.97946,0.98096,0.97451,0.9761,17390,True
2018-08-28 21:00:00+00:00,0.97564,0.9776,0.97019,0.97044,21089,True
2018-08-29 21:00:00+00:00,0.9704,0.9716,0.96861,0.96908,18877,True
2018-08-30 21:00:00+00:00,0.96952,0.97039,0.96523,0.9687,25971,True
2018-09-02 21:00:00+00:00,0.97032,0.97079,0.96838,0.96915,14796,True
2018-09-03 21:00:00+00:00,0.96914,0.9767,0.96881,0.97425,17811,True
2018-09-04 21:00:00+00:00,0.9747,0.97542,0.97086,0.97192,23453,True
2018-09-05 21:00:00+00:00,0.97192,0.97243,0.96496,0.96502,21254,True
2018-09-06 21:00:00+00:00,0.96502,0.96998,0.96414,0.96948,25889,True
2018-09-09 21:00:00+00:00,0.96886,0.97548,0.96833,0.97512,14906,True
2018-09-10 21:00:00+00:00,0.97512,0.97586,0.972,0.97226,14491,True
2018-09-11 21:00:00+00:00,0.97217,0.97496,0.96962,0.97051,15280,True
2018-09-12 21:00:00+00:00,0.9705,0.97115,0.96523,0.96533,16604,True
2018-09-13 21:00:00+00:00,0.96588,0.96772,0.96346,0.96728,15999,True
2018-09-16 21:00:00+00:00,0.9675,0.96832,0.9612,0.9627,11849,True
2018-09-17 21:00:00+00:00,0.96243,0.96558,0.96,0.96448,17730,True
2018-09-18 21:00:00+00:00,0.96506,0.97008,0.96344,0.96688,19148,True
2018-09-19 21:00:00+00:00,0.96733,0.968,0.95884,0.95884,21707,True
2018-09-20 21:00:00+00:00,0.95862,0.95982,0.9542,0.9587,20040,True
2018-09-23 21:00:00+00:00,0.95894,0.96512,0.95774,0.96472,13387,True
2018-09-24 21:00:00+00:00,0.96432,0.96711,0.96364,0.965,16215,True
2018-09-25 21:00:00+00:00,0.965,0.97018,0.96236,0.96608,24001,True
2018-09-26 21:00:00+00:00,0.96608,0.9783,0.96458,0.97738,25619,True
2018-09-27 21:00:00+00:00,0.97738,0.98206,0.97378,0.98152,18926,True
2018-09-30 21:00:00+00:00,0.98074,0.9856,0.98009,0.98406,16409,True
2018-10-01 21:00:00+00:00,0.98422,0.98633,0.98278,0.98382,15676,True
2018-10-02 21:00:00+00:00,0.98348,0.99259,0.98334,0.99244,19177,True
2018-10-03 21:00:00+00:00,0.99224,0.99345,0.98916,0.99174,19686,True
2018-10-04 21:00:00+00:00,0.99158,0.99549,0.991,0.992,21109,True
2018-10-07 21:00:00+00:00,0.99278,0.99451,0.99071,0.99264,13501,True
2018-10-08 21:00:00+00:00,0.99292,0.99562,0.99112,0.99202,18020,True
2018-10-09 21:00:00+00:00,0.9925,0.99338,0.98955,0.99028,17484,True
2018-10-10 21:00:00+00:00,0.9899,0.99228,0.98566,0.98952,34112,True
2018-10-11 21:00:00+00:00,0.98952,0.99306,0.98824,0.992,21754,True
2018-10-14 21:00:00+00:00,0.9908,0.99213,0.9848,0.98708,21168,True
2018-10-15 21:00:00+00:00,0.98808,0.9909,0.98592,0.99074,19811,True
2018-10-16 21:00:00+00:00,0.99058,0.99552,0.9898,0.99534,22700,True
2018-10-17 21:00:00+00:00,0.99464,0.99753,0.99206,0.99573,26043,True
2018-10-18 21:00:00+00:00,0.99554,0.99781,0.99501,0.99586,22871,True
2018-10-21 21:00:00+00:00,0.99596,0.99805,0.994,0.9959,17380,True
2018-10-22 21:00:00+00:00,0.99576,0.99713,0.9938,0.99494,21379,True
2018-10-23 21:00:00+00:00,0.99494,0.99899,0.99422,0.9979,23401,True
2018-10-24 21:00:00+00:00,0.99772,1.00181,0.9955,0.9994,21704,True
2018-10-25 21:00:00+00:00,0.9999,1.00273,0.99634,0.99692,30242,True
2018-10-28 21:00:00+00:00,0.99708,1.0025,0.99668,1.00192,25685,True
2018-10-29 21:00:00+00:00,1.00165,1.0053,1.00087,1.00524,37685,True
2018-10-30 21:00:00+00:00,1.00524,1.00953,1.00336,1.00856,25653,True
2018-10-31 21:00:00+00:00,1.00883,1.00928,1.00001,1.00204,33532,True
2018-11-01 21:00:00+00:00,1.00221,1.0049,0.99685,1.00363,27865,True
2018-11-04 22:00:00+00:00,1.00329,1.00698,1.00234,1.00454,23600,True
2018-11-05 22:00:00+00:00,1.00456,1.00558,1.00224,1.00256,17630,True
2018-11-06 22:00:00+00:00,1.00234,1.00508,0.99525,1.00218,35507,True
2018-11-07 22:00:00+00:00,1.00176,1.00708,1.00078,1.00584,23936,True
2018-11-08 22:00:00+00:00,1.00641,1.00858,1.00448,1.00578,24747,True
2018-11-11 22:00:00+00:00,1.0056,1.01118,1.0051,1.01102,25436,True
2018-11-12 22:00:00+00:00,1.01103,1.0129,1.00682,1.00704,33078,True
2018-11-13 22:00:00+00:00,1.00712,1.01046,1.00419,1.00626,37094,True
2018-11-14 22:00:00+00:00,1.00662,1.00798,1.00356,1.00684,35951,True
2018-11-15 22:00:00+00:00,1.00696,1.00877,0.9992,1.00008,25992,True
2018-11-18 22:00:00+00:00,1.0009,1.0009,0.99246,0.99354,18973,True
2018-11-19 22:00:00+00:00,0.9933,0.99578,0.99092,0.9952,22735,True
2018-11-20 22:00:00+00:00,0.99574,0.99592,0.99281,0.99492,19838,True
2018-11-21 22:00:00+00:00,0.9954,0.99566,0.99222,0.99536,28111,True
2018-11-22 22:00:00+00:00,0.99488,0.99811,0.99346,0.99714,18858,True
2018-11-25 22:00:00+00:00,0.99692,0.99939,0.99542,0.99842,19500,True
2018-11-26 22:00:00+00:00,0.99782,1.00039,0.99756,0.99886,20798,True
2018-11-27 22:00:00+00:00,0.99916,1.00065,0.99255,0.99389,22863,True
2018-11-28 22:00:00+00:00,0.99426,0.99771,0.99175,0.99564,20170,True
2018-11-29 22:00:00+00:00,0.99532,1.00046,0.99516,0.99908,18026,True
2018-12-02 22:00:00+00:00,0.99926,0.99988,0.99643,0.99768,17668,True
2018-12-03 22:00:00+00:00,0.99812,0.99913,0.99308,0.99774,21985,True
2018-12-04 22:00:00+00:00,0.99723,1.00085,0.99694,0.99769,14160,True
2018-12-05 22:00:00+00:00,0.9979,0.99898,0.98946,0.99262,26466,True
2018-12-06 22:00:00+00:00,0.99224,0.99431,0.98898,0.99082,23396,True
2018-12-07 22:00:00+00:00,0.99004,0.99004,0.99004,0.99004,1,True
2018-12-09 22:00:00+00:00,0.99114,0.99156,0.98688,0.9903,22394,True
2018-12-10 22:00:00+00:00,0.99058,0.99388,0.9863,0.99336,21606,True
2018-12-11 22:00:00+00:00,0.9934,0.9966,0.99134,0.99362,24586,True
2018-12-12 22:00:00+00:00,0.99324,0.99548,0.99124,0.99392,24014,True
2018-12-13 22:00:00+00:00,0.99434,0.99898,0.993,0.99784,21632,True
2018-12-16 22:00:00+00:00,0.99702,0.999,0.99176,0.99313,69564,True
2018-12-17 22:00:00+00:00,0.99279,0.99377,0.99004,0.99256,18559,True
2018-12-18 22:00:00+00:00,0.99216,0.99561,0.99064,0.99468,29481,True
2018-12-19 22:00:00+00:00,0.99518,0.9955,0.98408,0.98805,35498,True
2018-12-20 22:00:00+00:00,0.98765,0.99585,0.98617,0.995,32943,True
2018-12-23 22:00:00+00:00,0.99452,0.99528,0.98574,0.98612,27481,True
2018-12-25 22:00:00+00:00,0.98612,0.99632,0.98522,0.99582,23031,True
2018-12-26 22:00:00+00:00,0.99594,0.99614,0.98403,0.98805,34597,True
2018-12-27 22:00:00+00:00,0.98764,0.9905,0.97904,0.9846,29817,True
2018-12-30 22:00:00+00:00,0.98414,0.98756,0.98082,0.98134,34231,True
2019-01-01 22:00:00+00:00,0.98134,0.99202,0.97967,0.98982,25147,True
2019-01-02 22:00:00+00:00,0.99012,0.99156,0.98462,0.9868,49406,True
2019-01-03 22:00:00+00:00,0.98666,0.9908,0.98526,0.98654,31689,True
2019-01-06 22:00:00+00:00,0.98672,0.9879,0.97879,0.97973,19992,True
2019-01-07 22:00:00+00:00,0.97974,0.98346,0.97887,0.98158,21289,True
2019-01-08 22:00:00+00:00,0.98103,0.98228,0.97322,0.97452,29125,True
2019-01-09 22:00:00+00:00,0.9748,0.98487,0.9716,0.98472,29521,True
2019-01-10 22:00:00+00:00,0.98438,0.98564,0.98135,0.9838,23810,True
2019-01-13 22:00:00+00:00,0.985,0.98526,0.98004,0.98102,20491,True
2019-01-14 22:00:00+00:00,0.98105,0.9894,0.98022,0.98793,24567,True
2019-01-15 22:00:00+00:00,0.98795,0.99105,0.98733,0.99053,18823,True
2019-01-16 22:00:00+00:00,0.99022,0.99546,0.98944,0.99437,18613,True
2019-01-17 22:00:00+00:00,0.99406,0.9959,0.99322,0.99526,14551,True
2019-01-20 22:00:00+00:00,0.99478,0.99882,0.9942,0.997,16850,True
2019-01-21 22:00:00+00:00,0.99754,0.99864,0.99612,0.99722,15205,True
2019-01-22 22:00:00+00:00,0.99717,0.99905,0.99398,0.99484,17561,True
2019-01-23 22:00:00+00:00,0.99518,0.9977,0.99346,0.99652,29911,True
2019-01-24 22:00:00+00:00,0.99658,0.99747,0.99222,0.99306,40829,True
2019-01-27 22:00:00+00:00,0.99338,0.9935,0.99057,0.9919,16652,True
