Time,Open,High,Low,Close,Volume,Complete
2018-08-26 21:00:00+00:00,0.7328,0.73565,0.73074,0.73482,10470,True
2018-08-27 21:00:00+00:00,0.73518,0.73626,0.73215,0.73384,10826,True
2018-08-28 21:00:00+00:00,0.73368,0.73488,0.72748,0.73106,13535,True
2018-08-29 21:00:00+00:00,0.73106,0.73153,0.72497,0.7265,13998,True
2018-08-30 21:00:00+00:00,0.72634,0.7268,0.71762,0.71907,16597,True
2018-09-02 21:00:00+00:00,0.7194,0.72233,0.71662,0.72144,11610,True
2018-09-03 21:00:00+00:00,0.72144,0.72358,0.71576,0.71788,13674,True
2018-09-04 21:00:00+00:00,0.71772,0.7219,0.7144,0.7195,14977,True
2018-09-05 21:00:00+00:00,0.71926,0.7211,0.7166,0.7198,14255,True
2018-09-06 21:00:00+00:00,0.72018,0.7205,0.7099,0.71056,18900,True
2018-09-09 21:00:00+00:00,0.71018,0.71318,0.70988,0.71131,8683,True
2018-09-10 21:00:00+00:00,0.7117,0.71288,0.70854,0.71184,11660,True
2018-09-11 21:00:00+00:00,0.71226,0.71826,0.70935,0.71702,12499,True
2018-09-12 21:00:00+00:00,0.71676,0.72294,0.71638,0.71912,14423,True
2018-09-13 21:00:00+00:00,0.71931,0.72163,0.71506,0.71536,11487,True
2018-09-16 21:00:00+00:00,0.71549,0.71966,0.71422,0.71782,7513,True
2018-09-17 21:00:00+00:00,0.7179,0.72237,0.7144,0.7219,17219,True
2018-09-18 21:00:00+00:00,0.72111,0.72754,0.72111,0.72633,13550,True
2018-09-19 21:00:00+00:00,0.72609,0.7293,0.72538,0.72918,11628,True
2018-09-20 21:00:00+00:00,0.72918,0.7304,0.72628,0.72894,10627,True
2018-09-23 21:00:00+00:00,0.7264,0.72815,0.72505,0.72505,8826,True
2018-09-24 21:00:00+00:00,0.72528,0.72629,0.7236,0.72496,8207,True
2018-09-25 21:00:00+00:00,0.72513,0.7316,0.72406,0.72584,16679,True
2018-09-26 21:00:00+00:00,0.72618,0.72685,0.72054,0.72072,11512,True
2018-09-27 21:00:00+00:00,0.7206,0.72414,0.7202,0.72195,9074,True
2018-09-30 21:00:00+00:00,0.72272,0.72324,0.72071,0.72234,8157,True
2018-10-01 21:00:00+00:00,0.72234,0.72384,0.71625,0.71878,11488,True
2018-10-02 21:00:00+00:00,0.71878,0.71967,0.71018,0.71036,12692,True
2018-10-03 21:00:00+00:00,0.71015,0.71121,0.70656,0.7077,11723,True
2018-10-04 21:00:00+00:00,0.70748,0.70871,0.70424,0.70526,14708,True
2018-10-07 21:00:00+00:00,0.70562,0.70818,0.70411,0.70776,9851,True
2018-10-08 21:00:00+00:00,0.70776,0.7106,0.70541,0.71028,10130,True
2018-10-09 21:00:00+00:00,0.71008,0.71306,0.70428,0.70563,12730,True
2018-10-10 21:00:00+00:00,0.70503,0.7129,0.70445,0.71232,24045,True
2018-10-11 21:00:00+00:00,0.71221,0.71398,0.7102,0.71154,12915,True
2018-10-14 21:00:00+00:00,0.7113,0.71488,0.70991,0.7131,9620,True
2018-10-15 21:00:00+00:00,0.71297,0.71512,0.71116,0.71409,10395,True
2018-10-16 21:00:00+00:00,0.71409,0.71596,0.71064,0.71089,10036,True
2018-10-17 21:00:00+00:00,0.71089,0.7151,0.70973,0.70996,12331,True
2018-10-18 21:00:00+00:00,0.70967,0.71503,0.70894,0.71184,11873,True
2018-10-21 21:00:00+00:00,0.71162,0.71284,0.70762,0.70814,9508,True
2018-10-22 21:00:00+00:00,0.70814,0.7091,0.70554,0.70866,11979,True
2018-10-23 21:00:00+00:00,0.70866,0.71064,0.70596,0.70637,12095,True
2018-10-24 21:00:00+00:00,0.70601,0.70998,0.70554,0.70802,11904,True
2018-10-25 21:00:00+00:00,0.70802,0.71042,0.7021,0.70896,15303,True
2018-10-28 21:00:00+00:00,0.70971,0.71087,0.70506,0.70571,11223,True
2018-10-29 21:00:00+00:00,0.70555,0.71222,0.70528,0.71062,11077,True
2018-10-30 21:00:00+00:00,0.7105,0.7107,0.7068,0.70729,11883,True
2018-10-31 21:00:00+00:00,0.70738,0.72128,0.70722,0.72058,12999,True
2018-11-01 21:00:00+00:00,0.72068,0.72586,0.71826,0.71937,17655,True
2018-11-04 22:00:00+00:00,0.71934,0.72176,0.7183,0.721,8699,True
2018-11-05 22:00:00+00:00,0.72096,0.7247,0.72053,0.72466,9563,True
2018-11-06 22:00:00+00:00,0.72438,0.73,0.72128,0.72756,19615,True
2018-11-07 22:00:00+00:00,0.72773,0.73024,0.72472,0.72566,11756,True
2018-11-08 22:00:00+00:00,0.72554,0.72702,0.7219,0.72256,11538,True
2018-11-11 22:00:00+00:00,0.72196,0.72374,0.71724,0.71742,10169,True
2018-11-12 22:00:00+00:00,0.71729,0.72243,0.71642,0.72185,13450,True
2018-11-13 22:00:00+00:00,0.72185,0.72538,0.71881,0.72325,17429,True
2018-11-14 22:00:00+00:00,0.72342,0.72984,0.72292,0.7276,18822,True
2018-11-15 22:00:00+00:00,0.7276,0.73378,0.72502,0.73342,12944,True
2018-11-18 22:00:00+00:00,0.73088,0.73256,0.72776,0.72942,9062,True
2018-11-19 22:00:00+00:00,0.72933,0.73004,0.72112,0.7213,14693,True
2018-11-20 22:00:00+00:00,0.72114,0.72774,0.72028,0.7263,12433,True
2018-11-21 22:00:00+00:00,0.72616,0.72681,0.72342,0.72533,12393,True
2018-11-22 22:00:00+00:00,0.72533,0.72584,0.72186,0.72328,11502,True
2018-11-25 22:00:00+00:00,0.72292,0.7276,0.72132,0.7221,8619,True
2018-11-26 22:00:00+00:00,0.7219,0.72695,0.71994,0.72254,11673,True
2018-11-27 22:00:00+00:00,0.72239,0.73278,0.72212,0.73062,14216,True
2018-11-28 22:00:00+00:00,0.7308,0.73445,0.72953,0.73186,14397,True
2018-11-29 22:00:00+00:00,0.73186,0.73258,0.72846,0.73102,9945,True
2018-12-02 22:00:00+00:00,0.73785,0.73933,0.73466,0.73582,11500,True
2018-12-03 22:00:00+00:00,0.7363,0.73934,0.73262,0.73378,12813,True
2018-12-04 22:00:00+00:00,0.73378,0.73556,0.726,0.72692,11042,True
2018-12-05 22:00:00+00:00,0.72677,0.72739,0.7192,0.72348,18609,True
2018-12-06 22:00:00+00:00,0.72366,0.7242,0.71984,0.72048,16678,True
2018-12-09 22:00:00+00:00,0.71865,0.72266,0.7178,0.71891,13031,True
2018-12-10 22:00:00+00:00,0.71923,0.72252,0.71842,0.72038,13061,True
2018-12-11 22:00:00+00:00,0.72046,0.72379,0.71978,0.72188,13093,True
2018-12-12 22:00:00+00:00,0.72211,0.72466,0.72108,0.72263,10830,True
2018-12-13 22:00:00+00:00,0.72268,0.72295,0.71516,0.71762,11060,True
2018-12-16 22:00:00+00:00,0.71746,0.71874,0.71688,0.7178,5935,True
2018-12-17 22:00:00+00:00,0.7179,0.72036,0.71652,0.71818,8428,True
2018-12-18 22:00:00+00:00,0.71771,0.72007,0.70878,0.71084,13434,True
2018-12-19 22:00:00+00:00,0.71073,0.7149,0.70862,0.71075,12524,True
